doc;page;line;year;match;prefix;gram;person;number;mood;tempus;auxiliar;g_kat;lemma;sem;status;rektion;object;obj_case;pr_obj;adverb;adverb_tmp;adverb_mod;adjunct;belebt;negation;conjunction;clause;context;phenomenon;comment;trans;translator;trans_anm
Orosius;5.07,01;851;900;ofslog;of;3.sg.ind.prt.;3;sg;ind;prt;-;prt;ofslēan;töten;reste;;prn;akk;;;;;ōþer;bel;0;;HS;Ac siþþan se þridda dæl on his gewealde wæs , he beswac| begen þa suna : oþerne he #ofslog# , oþerne adræfde .;;;But once the third part was in his possession he got rid of both the sons, killing one and driving out the other.;\cite{Godden2016};
Orosius;5.07,01;852;900;gesohte;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;sēċan;aufsuchen;reste;;sub;akk;;;siþþan;;Roman;unbel;0;;HS;\& he siþþan #gesohte# Romane him to friþe .;;;Then the latter approached the Romans to ask for protection.;\cite{Godden2016};
Orosius;5.07,01;854;900;geceapade;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;ċēapian;;aspekt;;;;;;;;;;0;;HS;Ac Geoweorða #geceapade# mid his feo æt þæm consule þæt he| þæs gewinnes lytel þurhteah .;;;but Jugurtha bribed the consul so that he did little in the way of war.;\cite{Godden2016};
Orosius;5.07,02;856;900;com;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;cuman;motion;prc-only;;;;tō+;;æfter+;;;;0;;HS;Æfter þæm Geoweorþa #com# to Rome , \& diegellice geceapade to| þæm senatum , to anum \& to anum , þæt hie| ealle wæron ymb hiene twywyrdige .;;;After that Jugurtha went to Rome and secretly bribed the senators one at a time, so that they were all in two minds about him.;\cite{Godden2016};
Orosius;5.07,02;856;900;geceapade;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;ċēapian;;aspekt;;;;;;;;;;0;;HS;Æfter þæm Geoweorþa com to Rome , \& diegellice #geceapade# to| þæm senatum , to anum \& to anum , þæt hie| ealle wæron ymb hiene twywyrdige .;;;After that Jugurtha went to Rome and secretly bribed the senators one at a time, so that they were all in two minds about him.;\cite{Godden2016};
Orosius;5.07,02;859;900;wende;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;wendan;motion;tel;;prn;akk;of+;hāmweard;;;refl;bel;0;þā;tempSatz;þa he hiene hamweard of þære byrig #wende# , þa tælde he| Romane , \& hie swiþe bismrade mid his wordum ,| \& sæde þæt mon nane burg ne mehte ieð mid feo geceapian ,| gif hiere ænig mon ceapode .;inzidenz;;"When he returned home from the city; he derided and mocked the Romans, saying that no city could be more easily bought if anyone made an offer for it.";\cite{Godden2016};
Orosius;5.07,02;860;900;bismrade;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;bismrian;;prc-only;;;;;;;;;;0;;HS;þa he hiene hamweard of þære byrig wende , þa tælde he| Romane , \& hie swiþe #bismrade# mid his wordum ,| \& sæde þæt mon nane burg ne mehte ieð mid feo geceapian ,| gif hiere ænig mon ceapode .;;;"When he returned home from the city; he derided and mocked the Romans, saying that no city could be more easily bought if anyone made an offer for it.";\cite{Godden2016};
Orosius;5.07,02;861;900;sæde;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;seċġan;inhalt;gram;;dassSatz;;;;;;;;0;;HS;þa he hiene hamweard of þære byrig wende , þa tælde he| Romane , \& hie swiþe bismrade mid his wordum ,| \& #sæde# þæt mon nane burg ne mehte ieð mid feo geceapian ,| gif hiere ænig mon ceapode .;;;"When he returned home from the city; he derided and mocked the Romans, saying that no city could be more easily bought if anyone made an offer for it.";\cite{Godden2016};
Orosius;5.07,02;861;900;mehte;;3.sg.ind.prt.;3;sg;ind;prt;-;prt;magan;;modalverb;;;;;;;;;;ne;;;þa he hiene hamweard of þære byrig wende , þa tælde he| Romane , \& hie swiþe bismrade mid his wordum ,| \& sæde þæt mon nane burg ne #mehte# ieð mid feo geceapian ,| gif hiere ænig mon ceapode .;;;"When he returned home from the city; he derided and mocked the Romans, saying that no city could be more easily bought if anyone made an offer for it.";\cite{Godden2016};
Orosius;5.07,02;861;900;geceapian;ge;inf.;-;-;inf;prs;-;inf;ċēapian;;aspekt;magan;sub;akk;;mid+;;;burg;unbel;ne+nān;seċġan;dassSatz;þa he hiene hamweard of þære byrig wende , þa tælde he| Romane , \& hie swiþe bismrade mid his wordum ,| \& sæde þæt mon nane burg ne mehte ieð mid feo #geceapian# ,| gif hiere ænig mon ceapode .;;;"When he returned home from the city; he derided and mocked the Romans, saying that no city could be more easily bought if anyone made an offer for it.";\cite{Godden2016};
Orosius;5.07,02;862;900;ceapode;0;3.sg.cnj.prt.;3;sg;cnj;prt;-;prt;ċēapian;;aspekt;;;;;;;;;;0;ġif;kondSatz;þa he hiene hamweard of þære byrig wende , þa tælde he| Romane , \& hie swiþe bismrade mid his wordum ,| \& sæde þæt mon nane burg ne mehte ieð mid feo geceapian ,| gif hiere ænig mon #ceapode# .;konativ;;"When he returned home from the city; he derided and mocked the Romans, saying that no city could be more easily bought if anyone made an offer for it.";\cite{Godden2016};
Orosius;5.07,02;867;900;genamon;ge;3.pl.ind.prt.;3;pl;ind;prt;-;prt;niman;;?;;sub;akk;;;siþþan,hwīle;;friþ;unbel;0;;HS;Heora gemeting  wæs æt Colima þære| byrig , \& þær wæron Romane oferwunnen ․| \& siþþan lytle hwile hie #genamon# friþ him betweonum , \&| siþþan mæst ealle Africe gecirdon to Geoweorþan ․;;;They met at the city of Calama and the Romans were defeated. Soon afterward they made peace and then nearly all of Africa turned to Jugurtha.;\cite{Godden2016};
Orosius;5.07,02;868;900;gecirdon;ge;3.pl.ind.prt.;3;pl;ind;prt;-;prt;ċierran;unterwerfen;aspekt;;;;;;siþþan;;;;0;;HS;Heora gemeting  wæs æt Colima þære| byrig , \& þær wæron Romane oferwunnen ․| \& siþþan lytle hwile hie genamon friþ him betweonum , \&| siþþan mæst ealle Africe #gecirdon# to Geoweorþan ․;;;They met at the city of Calama and the Romans were defeated. Soon afterward they made peace and then nearly all of Africa turned to Jugurtha.;\cite{Godden2016};
Orosius;5.07,02;872;900;geniedde;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;nīedan;;q-hapax;;;;;;;;;;0;;HS;æfter þæm Romane sendon eft Metellus mid firde angean| Geoweorþan , \& he sige hæfde æt twam cierrun ,| \& æt þæm þriddan cierre he bedraf Geoweorþan on| Numeðiam his agen lond , \& hiene #geniedde# þæt he sealde| Romanum þreo hund gisla ․| \& he þeh siþþan na þy læs ne hergeade on Romane .;;;After that the Romans sent Metellus with an army against Jugurtha. Metellus was victorious on two occasions and on the third drove Jugurtha back to his own land of Numidia, and forced him to give the Romans three hundred hostages. But he nevertheless didn't stop raiding the Romans.;\cite{Godden2016};bearb.
Orosius;5.07,02;872;900;sealde;0;3.sg.cnj.prt.;3;sg;cnj;prt;-;prt;sellan;;aspekt;;sub;akk;dat;;;;ġīsl;bel;0;ġenīedan;dassSatz;æfter þæm Romane sendon eft Metellus mid firde angean| Geoweorþan , \& he sige hæfde æt twam cierrun ,| \& æt þæm þriddan cierre he bedraf Geoweorþan on| Numeðiam his agen lond , \& hiene geniedde þæt he #sealde#| Romanum þreo hund gisla ․| \& he þeh siþþan na þy læs ne hergeade on Romane .;;;After that the Romans sent Metellus with an army against Jugurtha. Metellus was victorious on two occasions and on the third drove Jugurtha back to his own land of Numidia, and forced him to give the Romans three hundred hostages. But he nevertheless didn't stop raiding the Romans.;\cite{Godden2016};bearb.
Orosius;5.07,02;874;900;hergeade;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;hergian;;aspekt;;;;on+a;;siþþan;læs;;;ne;;HS;æfter þæm Romane sendon eft Metellus mid firde angean| Geoweorþan , \& he sige hæfde æt twam cierrun ,| \& æt þæm þriddan cierre he bedraf Geoweorþan on| Numeðiam his agen lond , \& hiene geniedde þæt he sealde| Romanum þreo hund gisla ․| \& he þeh siþþan na þy læs ne #hergeade# on Romane .;;;After that the Romans sent Metellus with an army against Jugurtha. Metellus was victorious on two occasions and on the third drove Jugurtha back to his own land of Numidia, and forced him to give the Romans three hundred hostages. But he nevertheless didn't stop raiding the Romans.;\cite{Godden2016};bearb.
Orosius;5.07,03;878;900;for;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;faran;motion;gram;;;;tō+;;;;;unbel;0;;HS;\& #for# to anre byrg gelicost þæm þe he hie abrecan þohte .;;;and he advanced on a city as if he intended to capture it.;\cite{Godden2016};
Orosius;5.07,03;878;900;þohte;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;þenċan;inhalt;aspekt;;inf;;;;;;;;0;þe;vglSatz;\& for to anre byrg gelicost þæm þe he hie abrecan #þohte# .;;;and he advanced on a city as if he intended to capture it.;\cite{Godden2016};
Orosius;5.07,03;880;900;gelædd;ge;3.sg.ind.pperf.act.;3;sg;ind;pperf;habban;perf;lǣdan;Feldzug;aspekt;;sub;akk;onġēan;;;;fultum;unbel;0;swā;tempSatz;Ac sona swa Geoweorþa hæfde his fultum to þære byrg| #gelædd# angean Marius , þa forlet he Marius þæt fæsten ,| \& for to oþrum , þær he geascade þæt Geoweorþan| goldhord wæs ,;;;But as soon as Jugurtha had led his army to the city against Marius, the consul left that stronghold and went to another one, where he had learned that Jugurtha's treasure was.;\cite{Godden2016};
Orosius;5.07,03;881;900;for;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;faran;motion;gram;;;;tō+;;;;;unbel;0;;HS;Ac sona swa Geoweorþa hæfde his fultum to þære byrg| gelædd angean Marius , þa forlet he Marius þæt fæsten ,| \& #for# to oþrum , þær he geascade þæt Geoweorþan| goldhord wæs ,;;;But as soon as Jugurtha had led his army to the city against Marius, the consul left that stronghold and went to another one, where he had learned that Jugurtha's treasure was.;\cite{Godden2016};
Orosius;5.07,03;881;900;geascade;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;āscian;inhalt;sem;;dassSatz;;;;;;;;0;;HS;Ac sona swa Geoweorþa hæfde his fultum to þære byrg| gelædd angean Marius , þa forlet he Marius þæt fæsten ,| \& for to oþrum , þær he #geascade# þæt Geoweorþan| goldhord wæs ,;;;But as soon as Jugurtha had led his army to the city against Marius, the consul left that stronghold and went to another one, where he had learned that Jugurtha's treasure was.;\cite{Godden2016};
Orosius;5.07,03;882;900;gemedde;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;ġemǣdan;faktitiv;hapax;;;;;;;;;;0;;HS;\& #gemedde# þa burgleode þæt hie| him eodon on hond , \& him ageafon eall þæt licgende feoh| þæt þærbinnan wæs .;;;He intimidated the inhabitants, so they would submit to him, and they gave him all the treasure that was there.;\cite{Godden2016};bearb.
Orosius;5.07,03;883;900;eodon;0;3.pl.ind.prt.;3;pl;ind;prt;-;prt;gān;motion;gram;;;;on+a;;;;;;0;ġemǣdan;dassSatz;\& gemedde þa burgleode þæt hie| him #eodon# on hond , \& him ageafon eall þæt licgende feoh| þæt þærbinnan wæs .;;;He intimidated the inhabitants, so they would submit to him, and they gave him all the treasure that was there.;\cite{Godden2016};bearb.
Orosius;5.07,03;885;900;getruwade;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;trūwian;;aspekt;;;;;;;;;;ne;;HS;þa ne #getruwade# Geoweorþa his agnum folce ofer þæt , ac| geþoftade him wiþ Bohan , Mauritania cyning .;;Übersetzung? after vs ofer;Jugurtha didn't trust his own people after that but allied with Bocchus the king of Mauritania.;\cite{Godden2016};
Orosius;5.07,03;886;900;geþoftade;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;þoftian;;hapax;;;;;;;;;;0;;HS;þa ne getruwade Geoweorþa his agnum folce ofer þæt , ac| #geþoftade# him wiþ Bohan , Mauritania cyning .;;;Jugurtha didn't trust his own people after that but allied with Bocchus the king of Mauritania.;\cite{Godden2016};
Orosius;5.07,03;887;900;com;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;cuman;motion;prc-only;;;;tō+;;;;;;0;;HS;\& he him #com# to mid micle monfultume , \& oftrædlice on Romane| stalade , oþ hie gecwædon folcgefeoht him betweonum .;;;He joined him with a big army and repeatedly harried the Romans until they agreed on a full-scale battle between them.;\cite{Godden2016};
Orosius;5.07,03;888;900;gecwædon;ge;3.pl.ind.prt.;3;pl;ind;prt;-;prt;cweþan;versprechen;sem;;sub;akk;;;;;ġefeoht;unbel;0;ōþ;tempSatz;\& he him com to mid micle monfultume , \& oftrædlice on Romane| stalade , oþ hie #gecwædon# folcgefeoht him betweonum .;;;He joined him with a big army and repeatedly harried the Romans until they agreed on a full-scale battle between them.;\cite{Godden2016};
Orosius;5.07,03;889;900;broht;0;3.sg.ind.pperf.act.;3;sg;ind;pperf;habban;perf;bringan;mitbringen;aspekt;;sub;akk;tō+;;;;num.c.;unbel;0;;HS;To þæm gefeohte hæfde Boho Geoweorþan #broht# to fultume LX| M gehorsedra butan feþan .;;!!!;Bocchus had brought to that battle, in support of Jugurtha, sixty thousand horsemen in addition to infantry.;\cite{Godden2016};
Orosius;5.07,03;890;900;gehorsedra;ge;prc.prt.pass.g.pl.m.st.;-;pl;prc;perf;-;perf;horsian;;q-hapax;;;;;;;;;;0;;;To þæm gefeohte hæfde Boho Geoweorþan broht to fultume LX| M #gehorsedra# butan feþan .;;;Bocchus had brought to that battle, in support of Jugurtha, sixty thousand horsemen in addition to infantry.;\cite{Godden2016};
Orosius;5.07,04;892;900;wurdon;;3.pl.ind.prt.;3;pl;ind;prt;-;prt;weorþan;;aux;;;;;;;;;;;;;Næs na mid Romanum ær ne siþþan swa heard gefeoht swa| þær wæs , for þon þe hie #wurdon# on ælce healfe| utan befangen , \& heora eac mæst for þon forwearþ þe hiora| gemitting wæs on sondihtre dune , þæt hie| for duste ne mehton geseon hu hi hi behealdan sceolden .;;;The Romans never had such a tough battle before or since because they were surrounded on all sides, and most of them perished because their battle site was on a sandy hill, so that they couldn't see to defend themselves because of the dust.;\cite{Godden2016};
Orosius;5.07,04;893;900;befangen;be;3.pl.ind.pperf.vpass.;3;pl;ind;pperf;weorþan;perf;befōn;;hidden;;;;;;;;;;;;;Næs na mid Romanum ær ne siþþan swa heard gefeoht swa| þær wæs , for þon þe hie wurdon on ælce healfe| utan #befangen# , \& heora eac mæst for þon forwearþ þe hiora| gemitting wæs on sondihtre dune , þæt hie| for duste ne mehton geseon hu hi hi behealdan sceolden .;;;The Romans never had such a tough battle before or since because they were surrounded on all sides, and most of them perished because their battle site was on a sandy hill, so that they couldn't see to defend themselves because of the dust.;\cite{Godden2016};
Orosius;5.07,04;895;900;mehton;;3.pl.ind.prt.;3;pl;ind;prt;-;prt;magan;;modalverb;;;;;;;;;;ne;;;Næs na mid Romanum ær ne siþþan swa heard gefeoht swa| þær wæs , for þon þe hie wurdon on ælce healfe| utan befangen , \& heora eac mæst for þon forwearþ þe hiora| gemitting wæs on sondihtre dune , þæt hie| for duste ne #mehton# geseon hu hi hi behealdan sceolden .;;;The Romans never had such a tough battle before or since because they were surrounded on all sides, and most of them perished because their battle site was on a sandy hill, so that they couldn't see to defend themselves because of the dust.;\cite{Godden2016};
Orosius;5.07,04;895;900;geseon;ge;inf.;-;-;inf;prs;-;inf;sēon;kognitiv;q-hapax;magan;indFrag;;;;;;hū…;;ne;þæt;konsek;Næs na mid Romanum ær ne siþþan swa heard gefeoht swa| þær wæs , for þon þe hie wurdon on ælce healfe| utan befangen , \& heora eac mæst for þon forwearþ þe hiora| gemitting wæs on sondihtre dune , þæt hie| for duste ne mehton #geseon# hu hi hi behealdan sceolden .;;;The Romans never had such a tough battle before or since because they were surrounded on all sides, and most of them perished because their battle site was on a sandy hill, so that they couldn't see to defend themselves because of the dust.;\cite{Godden2016};
Orosius;5.07,04;895;900;sceolden;;3.pl.cnj.prt.;3;pl;cnj;prt;-;prt;sculan;;modalverb;;;;;;;;;;0;;;Næs na mid Romanum ær ne siþþan swa heard gefeoht swa| þær wæs , for þon þe hie wurdon on ælce healfe| utan befangen , \& heora eac mæst for þon forwearþ þe hiora| gemitting wæs on sondihtre dune , þæt hie| for duste ne mehton geseon hu hi hi behealdan #sceolden# .;;;The Romans never had such a tough battle before or since because they were surrounded on all sides, and most of them perished because their battle site was on a sandy hill, so that they couldn't see to defend themselves because of the dust.;\cite{Godden2016};
Orosius;5.07,04;897;900;þafiende;0;prc.prs.act.n.pl.m.st.;-;pl;prc;prs;-;ger;þafian;;gram;;prn;akk;;;;;þæt;unbel;0;;HS;Toeacan þæm hie derede ægþer ge þurst ge hæte , \& ealne| ðone dæg wæron þæt #þafiende# oþ niht .;;;In addition to that, thirst and heat troubled them and they endured that all day long, until night fell.;\cite{Godden2016};
